全球化,作者:俞可平/ 主編
全球思维,作者:高润至
成就与创业--小企业圣经,作者:保尔.瑞斯尼科 (美) (著) 于海滨/等(译)
培训师手册,作者:（美）比斯（biech，e）著，叶盛龙 译
XC培训师,作者:姚元军
全球化與反全球化,作者:戴維．赫爾德
技术史,作者:[法]雅科米 著，蔓莙 译
全球化症候,作者:王逢振
全球化話語,作者:梁展/ 編
极端体验,作者:王海青
极端政治,作者:尼古拉 (著) 成都科技翻译研究会(译)
极端制作,作者:朱冰 陈可人
极端曝光,作者:戴维•奈廷格尔
培训师进阶手册,作者:大卫・麦基 凯・索思 (著) 赵莉(译)
极端天气,作者:(美)凯瑟琳·辛普森(Kathleen Simpson)等
极端金融风险,作者:
极端的未来,作者:（美）詹姆斯·坎顿　著，杨梅　译
城市青年创业小额贷款知识手册,作者:共青团中央城市青年工作部　编
亲爱的安德烈,作者:龙应台，（德）安德烈　著
极端的天气,作者:（美）josie green 著；沈中锋 译
当代宗教与极端主义,作者:金宜久 主编
极端之美,作者:余秋雨
希特勒传,作者:(德)拉尔夫·格奥尔格·罗伊特等
农村青年创业小额贷款工作优秀案例选编,作者:共青团浙江省委等
希特勒的民族帝国,作者:[德] 格茨·阿利
亲爱的安德烈,作者:龙应台
希特勒传,作者:（德）约阿希姆•费斯特
希特勒暗堡,作者:(美)詹姆斯p奥唐奈 (著) 秦梅 王彩芬 可铮(译)
希特勒秘史,作者:（美）罗伯特·佩恩 (著) 家祺(译)
希特勒传,作者:约翰•托兰 (John Toland)
希特勒档案,作者:[德] 埃伯利,等 (著) 朱刘华,韩梅(译)
极端植物笔记,作者:蒋蓝
全球传播,作者:（美）伽摩利珀 编著，尹宏毅 主译
全球通史（1500年以后的世界）,作者:（美）斯塔夫里阿诺斯
全球战略,作者:伊普　著，程卫平　译
全球正义,作者:徐向东　编
全球通史,作者:(美) 斯塔夫里阿诺斯
全球传播,作者:陈阳 著
全球城市,作者:（美）丝奇雅·沙森 著，周振华 等译
全球冲突,作者:（澳）伯顿（burton，j.w.） 著，马学印，谭朝洁 译
全球化,作者:王洛林　主编
全球借脑,作者:南比桑，索尼　著，时启亮　等译
全球談判,作者:珍妮‧M‧佈雷特
全球视角,作者:于学军
全球分裂,作者:（美）赫德森　著，杨成果，林小芳　等译
全球性,作者:（美）哈罗德 l.塞金，林杰敏 （印度）阿瑞丹姆·k·巴塔查里亚　著，肖亚男　译
全球网播,作者:（美）哈，（美）甘那 主编，杭敏，刘丽群 编译
全球化,作者:(英)莎拉·鲍威尔(Sarah Powell)等
解读希特勒,作者:（德）塞巴斯蒂安·哈夫讷
玩遍全球,作者:（英）伍兹　著，曹天铖，王磊　译
全球营销,作者:
全球传播,作者:叶海亚 R. 伽摩利珀 (著) 尹宏毅(译)
走遍全球,作者:大宝石出版社
全球分裂,作者:(美)斯塔夫里亚诺斯(Stavrianos,L.S.)等
全球族,作者:（美）科特金 著，王旭 等译
走遍全球,作者:日本大宝石出版社 (著) 孟琳(译)
做最好的培训师,作者:[德] 塞宾·登博夫斯基 菲奥纳·埃 (著) 徐小丹(译)
企业培训师教程,作者:唐建光，刘怀忠　著
培训师的工具箱,作者:盛晓东
全球竞争,作者:戴维·格伯尔
培训师的21项技能修炼,作者:段烨
从培训师到咨询顾问,作者:（美）尼尔森（nilson，c.） 著，燕清联合组织 翻译
培训师成长手册,作者:苏平
这样做明星培训师,作者:
谁说菜鸟不能拿高薪,作者:平观海　编著
谁是最优秀的培训师：培训师绩效评估指南,作者:莱斯利·雷 (著) 王欧飏(译)
谁说菜鸟不会数据分析,作者:狄松 编著
培训师核心能力突破,作者:周平
走遍全球,作者:日本大宝石出版社
谁说菜鸟不会数据分析 入门篇,作者:张文霖
谁说菜鸟不能玩转职场,作者:秦加林　编著
爱心中爆发的智慧,作者:多识.洛桑图丹琼排
让你的气场爆发,作者:廖康强
爱心中爆发的智慧,作者:多识仁波切
正在爆发的物联网革命,作者:郑海初　著
爱心中爆发的智慧,作者:多识仁波切 著
小强升职记（升级版）：时间管理故事书,作者:
全球脑的量子跃迁,作者:（美）拉兹洛 著，刘钢 等译
末日奇点,作者:（美）斯特罗斯　著，郭泽　译
壹百度+壹百度2（赠：《公司会雇用你的44个秘密》，全球500强招聘顾问首度揭示求职升迁的深度秘密！）,作者:朱光编　编
从奇点到虫洞：广义相对论专题选讲,作者:卢昌海
奇点天空,作者:（美）斯特罗斯　著，寇乐眉，郭泽　译
全球脑,作者:杨友三
全球化,作者:BAUMAN, ZYGMUNT
正在爆发的营销革命,作者:（美）温伯格　著，赵俐　等译
说服力,作者:张志，刘俊，包翔　著
说服力-教你做出专业又出彩的演示PPT（第2版）,作者:秋叶PPT小伙伴们
攻心说服力2,作者:（日）内藤谊人　著；李炜　译
处己处人处世,作者:黄大钊
微信电商，产品这么卖才赚钱（双色）,作者:王易
工业创新,作者:Nicholas Valery
说服力,作者:（美）拉克哈尼 著，答洁 等译
全球化背景下的伊斯兰极端主义,作者:李群英　著
微信控 控微信,作者:油杀臭干
不要一大早就刷微博,作者:（日）酒卷 久
微博是个神马玩意儿,作者:照心,赵莫呷著
玩转微信,作者:
赢在微信,作者:
微博营销实战手册,作者:前沿文化编著
微信营销达人,作者:朱国文
微信力,作者:文丹枫
玩转微信实用攻略,作者:赵黎
微信营销与运营攻略,作者:陈俊
微信营销,作者:武彬
微信公众平台应用开发实战,作者:钟志勇
微信:社会化媒体营销的革命,作者:鞠明君
微信公众平台搭建与开发揭秘,作者:易伟
微信营销完全攻略(实战强化版),作者:王金泽
左手微博右手微信：企业微营销实战攻略（全彩）,作者:
微信公众平台应用开发:方法、技巧与案例,作者:柳峰
微博营销手册,作者:文武赵
微信公众平台服务号开发：揭秘九大高级接口,作者:易伟
微博改变未来,作者:
真话：微博客语录,作者:东鸟，谭华，吴博军 等编
政府如何开微博,作者:窦含章等
微信终极秘籍：精通公众号商业运营,作者:潘越飞
一只狗的微博,作者:狠角色　编著
微博魔鬼销售术,作者:孙朦编著
微博是个江湖,作者:晓东
微信公众平台开发最佳实践,作者:方倍工作室
微博晚晴民国史,作者:张程
微博发展研究报告．2011,作者:佟力强主编
营在微博：企业微博营销实战宝典,作者:郭靓等著
微博的碎片化传播,作者:朱海松
微博营销20天全搞定,作者:李智编
大师微博 改变生活．与弗洛姆相约在微博：爱的艺术,作者:陈佳编著
大师微博 改变生活．与罗素相约在微博：幸福之路,作者:芮锐编著
大师微博 改变生活．与阿德勒相约在微博：自卑与超越,作者:玉莹编著
微薄之力在微博,作者:杜少中
微投资巨收益：微博营销实战手册,作者:刘少华主编
微博问政的30堂课,作者:高明勇
大师微博 改变生活．与弗洛伊德相约在微博：欲望的，太欲望的,作者:文木编著
织围脖，知天下：玩转微博从入门到精通,作者:孙赫著
微博时代的新闻发布和舆论引导,作者:邹建华
说服力：化敌为友的方法,作者:（美）R.康克林（Robert Conklin） (著) 尹良富等(译)
社群主义的说服力,作者:（美）塞尔兹尼克 著，马进，李清伟 译
雄辩是说服力 沉默更是说服力,作者:成冰　著
说服力——说服他人的50个秘密,作者:（美）西奥迪尼，戈登斯坦，马丁 著，冯银银 译
玩转博客、微博、轻博客营销,作者:张军翔编著
超级职场说服力一本就够,作者:（美）托马斯 革，刘怡 彍译
说服力-缔造完美的PPT演示,作者:杨雪
攻心说服力3,作者:（日）内藤谊人　著，孙兴峰　译
管理说服力与影响力指南,作者:(美)Jane Thomas等
有说服力的写作:驾驭文字的艺术,作者:
管理说服力与影响力指南（中英文对照）,作者:（美）托马斯 著，顾园 译
说服力-让你的PPT会说话（第2版）,作者:卓弈刘俊
说服力演说是怎样炼成的,作者:（美）阿伯拉 著，李翠荣 等译
说服力,作者:杰夫•伯奇
微博时代的实时营销与公关,作者:
说服力-工作型PPT该这样做（第2版）,作者:卓弈刘俊
说服力,作者:杰夫•伯奇
图表说服力,作者:韩明文
说服力商数,作者:(美)库尔特·W.等
说服力,作者:秋叶
谈判说服力,作者:李力刚
说服力,作者:[英] 杰夫•伯奇
超级说服力,作者:权锡哲
赢在说服力,作者:黑幼龙，黑立言 著
说服力让你的PPT会说话,作者:张志 等编著
Excel 2010函数,作者:
Excel 2007使用大全,作者:Excel研究组　编著
立即说服力,作者:
你早该这么玩Excel,作者:伍昊 著
说服力决定成败,作者:（美）葛兰杰　著，张如玉　译
百分百说服力,作者:内藤谊人
攻心说服力,作者:（日）内藤谊人 著，田秀娟 译
Excel 2007高效办公800招,作者:吴爱妤 编
Excel2010高效办公,作者:华诚科技 著
你早该这么玩Excel-II,作者:伍昊
你早该这么读日本2,作者:
独裁者手册,作者:阿拉斯泰尔•史密斯
独裁者的葬礼,作者:(委内瑞拉)乌斯拉尔·彼特里 (著) 屠孟超(译)
战争狂人和大独裁者,作者:成真等
你早该这么玩微信,作者:郭春光
全球化,作者:蘇國勳/ 張旅平/ 夏光
你早该这么读日本,作者:郝雍
全球化2.0,作者:趙永佳
工业4.0,作者:乌尔里希•森德勒
棉花國度之旅: 全球化簡史Voyage Aux Pays Du Coton: Petit Precis de Mondialisation,作者:洪肇謙
和秋叶一起学PPT,作者:刘俊
后美国世界,作者:（美）扎卡利亚 著，赵广成，林民旺 译
历史上的独裁者,作者:（捷）费德勒 著，徐伟珠 编译
说服力,作者:（美）迪莫斯（demoss，g.），（美）安东尼（anthony，m.） 著，韩良智 译
说服力,作者:卡拉瑟斯　著，曹建华　译
和秋叶一起学PPT（第2版）,作者:jesse1981
说服力,作者:理查德·谢尔 马里奥·穆萨 (著) 王欢(译)
说服力,作者:[英]布奇 著，庄齐明，刘辉 译
说服力,作者:（美）马丁　等著
破处人生百忧,作者:(美)大卫·鲍力生(David Powlison)等
说服力,作者:吉姆·兰德尔
新结构经济学,作者:林毅夫
中国租界史,作者:
三十岁前的孙中山,作者:[澳大利亚]黄宇和
男人,作者:（意）法拉奇　著，毛喻　原译
高新技术企业价值评估,作者:王少豪
国外汽车最新结构图册,作者:
3D打印：三维智能数字化创造（全彩）,作者:吴怀宇
系统工程,作者:王众托
创造者,作者:丹尼尔.J.布尔斯廷 (著) 汤永宽(译)
内心的寂静,作者:让-吕克·南希
普通本科学校创业教育示范教材:创业基础,作者:李家华,编者
股市穩賺The Little Book That Beats the Market,作者:李佳/ 盧曉暉
股市真规则,作者:（美）多尔西　著，司福连，刘静　译
股市稳赚,作者:（美）格林布拉特 著，李佳，卢晓晖 译
新手易学．玩转微博（新浪、腾讯、搜狐）,作者:华诚科技编著
股市真规则/世界顶级评级机构的投资真经,作者:(美）多尔西 著，司福连 等译
魔球,作者:迈克尔 路易斯
黑客与画家,作者:[美]保罗·格雷厄姆
巴菲特的护城河,作者:（美）帕特·多尔西　著，刘寅龙　译
系统工程,作者:汪应洛 编
赌金者,作者:罗格.洛温斯坦 (著) 孟立慧(译)
我們應該有第二次工業革命,作者:李家同
创客学,作者:菲尔·麦肯尼
3D打印,作者:吕振
系统工程学,作者:汪应洛 汪应洛 编
3D打印,作者:杨继全   冯春梅
玩转3D打印,作者:Array
解析3D打印机,作者:Brian Evans
控制,作者:[美]西蒙斯 著，鲜红霞，郭旭力 译
过程控制,作者:方崇智 金以慧 编
控制论,作者:万百五 等编著
控制论,作者:[美] 维纳 (著) 郝季仁(译)
中国3D打印的未来,作者:罗军
随机控制,作者:郭尚来
多样化的和谐之域,作者:
多样式攻克,作者:马鸣远　等编著
3D打印,作者:克里斯多夫 (Christopher Barnatt)
生态环境和生物多样性,作者:[美]泰资中心环境与教育委员会 (著) 王秋海(译)
生物多样性的启迪,作者:孙儒泳 著
多样化的资本主义,作者:（英）理查德·惠特利 著
大国兴亡录,作者:艾米·蔡(amv chua) 著，刘海青，杨礼武 译
走出腐败高发期：大国兴亡的三个样本,作者:高波著
微微暖，微微爱：首届新浪微博微小说大赛获奖作品集(漫画版),作者:新浪微博编文
大国兴亡录,作者:艾米•蔡
中国的1948年,作者:刘统 著
新媒体科学管理丛书:政务微博的16个要诀,作者:Array,Array
中国的经济革命,作者:张五常
控制论,作者:（美）维纳　著，郝季仁　译
兜售繁荣,作者:保罗·克鲁格曼 (著) 胡苏云/赵敏(译)
中国的道教,作者:金正耀 著
中国的经济革命,作者:（日）顾琳　著
新结构经济学,作者:林毅夫
文化多样性与教育,作者:班克斯 (著) 荀渊(译)
创业实用指南,作者:
中国四百大姓（上中下）,作者:
玩出来的科学家,作者:[意]皮埃尔·乔治
创业小败局,作者:i黑马
兜售繁荣,作者:（美）克鲁格曼 著，刘波 译
玩出来的智慧（0~1岁）(双色),作者:黄绎霖 著
中国的道教,作者:[日]小林正美 (著) 王皓月(译)
$1000亿美元-玩出来的facebook效应,作者:杜大可
神奇的印度数学是玩出来的:连小学老师都偷偷在看的速算法,作者:Array
高技术企业产品战略,作者:（美）迈克尔 E.麦格拉思 著，刘求生 译 (著) 刘求生(译)
生物技术企业资本运营,作者: (著) 周平坤  宋芳秀  梁媛  李月娟(译)
兜售繁荣,作者:保罗·克鲁格曼
高新技术创业,作者:[美]内希姆 著，骆林生 译
玩出来的神童,作者:杨叶紫
玩出来的智慧（1~2岁）(双色),作者:黄绎霖 著
技术创业：科学家和工程师的创业指南,作者:（美）艾伦（allen，k.） 著，李政 等译
高技术创业管理,作者:雷家髕，王兆华 编著
＂六个为什么＂对若干重大问题的解答,作者:人民日报理论部 编
高技术创业管理——创业与企业成长,作者:雷家髕 编著
为何家会伤人（升级版）,作者:武志红
高校学者解读六个为什么,作者:教育部社会科学司 教育部社会科学司 编
六个为什么——对几个重大问题的回答,作者:《六个“为什么”：对几个重大问题的回答》学习参考编写组　编
為何家會傷人: 揭示家庭中的心理真相,作者:武志紅
高新技术创业管理,作者:雷[马肃]
从怎么看到怎么办,作者:中共中央宣传部理论局
美好的三十岁,作者:(韩)金新会著
三十岁的女人,作者:（日）林真理子　著，周龙梅　译
三十岁的成人礼,作者:刘畅 著
三十岁的心理学,作者:（韩）余惠南　著，崔晔　译
三十岁起不后悔：职业选择最重要时刻,作者:(韩)金尚勋,(韩)李东永著
三十岁以前的毛泽东,作者:李锐 著
你能成为股市天才,作者:zzx
价值投资,作者:格伦·阿诺德(Glen Arnold) (著) 易荣华(译)
怎样选择成长股,作者:（美）纳维里尔　著，刘寅龙　译
价值投资,作者:请买家自查
理论热点面对面2012----辩证看务实办,作者:中共中央宣传部理论局
价值投资,作者:（美）劳伦斯A. 坎宁安
七个怎么办,作者:崔建霞 主编
二三十岁,开间幸福小店,作者:梁龙蜀
怎样选择成长股,作者:（美）小休伊特•海瑟曼
上海租界研究,作者:吴志伟
上海租界映画私史,作者:清水晶
上海租界百年,作者:姜龙飞　著
上海租界,作者:杨尧深编
上海租界志,作者:史梅定
旧上海租界史话,作者:薛理勇
上海法租界史,作者:梅朋 傅立德 (著) 倪静兰(译)
一个演员的自白,作者:劳伦斯.奥立维尔 (著) 晓明(译)
上海法租界史,作者:（法）格朋，傅立德　著，倪静兰　译
中国经济未来十年,作者:高连奎
系统之美,作者:[美] 德内拉•梅多斯
為何資本不從富國流向窮國,作者:盧卡斯
我们为何不幸福,作者:慈诚罗珠堪布
寂静的春天,作者:（美）蕾切尔·卡逊 著，吕瑞兰，李长生 译
醒来的森林,作者:約翰‧巴勒斯
修养,作者:（日）新渡户稻造　著，朱晓兰　译
格里夫摄影作品集（《生命的意义》《我爱你妈妈》《我要我的真情郎》）,作者:（美）格里夫 摄，曹爱菊 译
新金融学,作者:[美]罗伯特·A.哈根[RobertA.Haugen] 著 (著) 赵冬青(译)
金融资本,作者:[德]鲁道夫·希法亭 著，福民 等译 (著) 福民(译)
为何而学,作者:佐藤忠男(日) 等 (著) 昕风(译)
进化心理学,作者:【英】robin dunbar　louise barrett　john lycett　著，万美婷　译
瓦尔登湖,作者:(美)梭罗等
给未来领袖的九封信,作者:商业周刊
实验方法:经济学家入门基础,作者:弗里德曼，桑德　著，曾小楚　译
财与政,作者:刘增合
能源大转型,作者:[美] 罗伯特·海夫纳三世
公平、效率与可持续发展,作者:李虹 著
空間經濟學,作者:藤田昌久
乔布斯传,作者:周虹
中国建筑史,作者:梁思成
金融幻象,作者:海思
中国历史常识,作者:吴晗 主编
集聚经济学,作者:（日）藤田昌久 等著，刘峰 等译
经济学新前沿,作者:迈克尔·曾伯格 拉尔·兰姆拉坦 (著) 张文春(译)
金融可以颠覆历史,作者:王巍
金融投资,作者:廖金康著
结构金融,作者:斯蒂文·L.西瓦兹 (著) 李传全(译)
金融数学,作者:斯坦普夫里
金融理财,作者:田文锦
金融分析,作者:曹华　等编著
碳金融,作者:（美）拉巴特，（美）怀特 著，王震 等译
金融帝国,作者:（美）赫德森　著，嵇飞　等译
金融风暴,作者:（克）艾根·凯撒·科迪　著，曹泽枝　等译
金融工具,作者:[美]塞德曼 著
金融建模,作者:（美）霍，李尚斌　著，蔡明超，张健，季俊哲　译
金融与金融犯罪,作者:曲新久 著
金融玩家,作者:（美）德莱塞　著，谢桂梅，姜蕴　译
金融中国,作者:何世红，高强 编著
视读进化心理学,作者:（英）迪兰·伊文斯，（英）奥斯卡·扎拉特 著，刘建鸿 译
自发进化心理学,作者:[韩] 李时炯 　著，千太阳　译
大众天文学（套装上下册）,作者:C·弗拉马里翁
大眾天文學 上下 (2冊合售),作者:C.弗拉馬利翁
真实的人的经济学,作者:吉恩 卡拉汉
金融数学,作者:（美）凯宾斯基，（美）扎斯特温尼克　著；佟孟华　译
其实我们一直活在春秋战国,作者:龙镇
全球文明史,作者:[美] 坎迪斯?古切尔（Candice Goucher）、琳达?沃尔顿
微观动机与宏观行为/大师细说博弈论,作者:托马斯·C·谢林
全球能源大趋势,作者:斯科特 L.蒙哥马利
金融癌症,作者:郁方 著
日本的反省,作者:野田悠纪雄
醒来的森林,作者:[美] 约翰·巴勒斯
夏日走过山间,作者:[美]约翰·缪尔
新结构经济学文集,作者:林毅夫
富国为什么富 穷国为什么穷,作者:赖纳特　著，杨虎涛　等译
危机与变革,作者:
海岛揽胜：海岛市县游,作者:《海岛揽胜》编委会 编
亲密行为,作者:（英）德斯蒙德·莫里斯
自私的猪,作者:安迪·莱利
少雨的土地-玛丽.奥斯汀随笔-中英对照,作者:（美）玛丽·奥斯汀　著，马永波　译
自私的巨人,作者:(意)罗伯特·普密尼等
路西法效應: 好人如何變惡魔The Lucifer Effect,作者:陳雅馨/ 孫佩妏
自私的基因,作者:(英)里查德.道金斯 (著) 卢允中(译)
人为何是人,作者:(日)佐藤方彦等
路西法效应,作者:（美）津巴多　著，孙佩妏，陈雅馨　译
宪法为何重要,作者:[美] 马克·图什内特
不必读书目,作者:刀尔登
少雨的土地漫步,作者:（美）玛丽·奥斯汀，（美）梭罗　著，朱筠，龚燕灵，祝秀波　译
人生为何不同,作者:（德）叔本华　著，梁波　译
此生为何而来,作者:迈克尔·雷
经济为何恐慌,作者:（美）里德　著
为何爱会伤人,作者:武志红
人生为何不同,作者:亚瑟·叔本华
為何女人愛生氣?,作者:徐磊軒
孩子为何失败,作者:（美）霍特　著，张惠卿　译
猶太人為何優秀 ?,作者:林郁
夏日走过山间,作者:[美] 约翰·缪尔
为何越爱越孤独,作者:武志红　著
这一生为何而来,作者:嘉碧绿·谭·荷
国家为何而战？,作者:[美]理查德·内德·勒博
我们为何如此不安,作者:【日】加藤谛三
年轻人为何三年就辞职,作者:（日）城繁幸著
变革为何这样难,作者:（美）凯根，（美）拉海　著，韩波　译
中国为何如此成功,作者:陈炎兵，何五星　编著
为何我的猫咪会这样,作者:（英）塞拉·希斯　著
我知道笼中鸟为何歌唱,作者:[美] 玛雅•安吉洛
为何顾客会在店里生气,作者:(日)佐藤公二等
为何我们一见钟情,作者:（美）米丽娅姆·索科尔 著，杜宇 译
扭曲的心理:为何男人憎恨女人,作者:朱克思
男孩为何要穷着养女孩为何要富着养,作者:李昊
中国富人为何变穷,作者:艾经纬
有钱人为何用长钱包,作者:龟田润一郎
为何知识分子不热衷自由主义,作者:[法]雷蒙•布东著
男孩，你为何沉默寡言,作者:a·j考科斯　著，李清，王晓辰　译
客户关系管理为何会失效,作者:[美]纽厄尔 著，吴联银，贾文玉 译
寂静的春天,作者:[美]蕾切尔·卡森 (著) 李长生(译)
寂静的春天,作者:[美]蕾切尔·卡森
生命的意义,作者:格里夫　著，曹化银　译
寂静的春天-续篇,作者:(美)格雷厄姆(Graham,F.Jr.)等
《寂静的春天》续篇,作者:（美）格雷厄姆（Graham，F.Jr.） (著) 薛励廉(译)
《寂静的春天》导读,作者:蕾切尔·卡逊 杨献平
生命的意义,作者:林非　著，江力　选编
活出生命的意义,作者:（美）弗兰克尔　著，吕娜　译
论生命的意义,作者:（美）威尔·杜兰特著，褚东伟　译
《寂静的春天》导读,作者:谢春　著
性、谋杀及生命的意义,作者:道格拉斯·肯里克
如果你是平等主义者，为何如此富有?,作者:（英）柯亨　著，霍政欣　译
追寻生命的意义,作者:（奥）弗兰克尔 著，何忠强，杨凤池 译
遁入空门-李叔同为何出家,作者:金梅　编著
法律分析应当为何?-美国法律文库,作者:（美）昂格尔　著；李诚予　译
卡巴拉科学及生命的意义,作者:
裸猿,作者:（英）苔丝蒙德·莫里斯 (著) 周芸(译)
我們為何在此,作者:霍金等/著
裸猿,作者:D·莫瑞斯 (著) 阎肖锋等(译)
烦恼小孩的来信．密友为何背叛我,作者:赵静著
妈妈及生命的意义,作者:（美）欧文 · 亚隆( irvin d. yalom)
论自然,作者:（美）爱默生　著；吴瑞楠　译
我們為何在此,作者:霍金
论自然法则,作者:[英]洛克
宁静无价,作者:程虹 著
宁静无价,作者:程虹
被劫持者眼中的奇异世界,作者:(法)居万厄
金融资本,作者:（奥）希法亭 著，李琼 译
量子金融,作者:（新加坡）芭奎　著
金融皇帝,作者:江晓美　著
小牛顿科学馆第二辑,作者:台湾牛顿出版公司 编
赤都心史,作者:瞿秋白
马太福音,作者:坎伯·摩根等
大法官奥康纳传,作者:[美] 琼•比斯丘皮克
美国银行家摩根传,作者:（美）斯特劳斯　著，王同宽　等译
天朝的天窗,作者:刘青松
强盗银行家,作者:[美]约瑟夫•P.法雷尔著
半路出家的投资银行家,作者:（美）尼　著，贝多广，叶扬，覃扬眉　译
西三角经济区研究,作者:邵锋　著
中国十银行家,作者:
创新经济学,作者:G.M.彼得·斯旺
法和经济学,作者:
中国经济体制改革重大事件（上、下）,作者:彭森　等著
含泪的选择,作者:曹钟菊著
大师眼中的大师,作者:罗素(Bertrand Arthur William Russell)，(法)莫洛亚(Andre M
闻香识玉：中国古代闺房脂粉文化演变,作者:知缘村著
斯大林评传,作者:（苏）托洛茨基　著，齐干　译
解读金融,作者:（英）迪克森　主编，刘君　等译
金融殖民,作者:刘福堆　著
金融往事,作者:（美）刘易斯　著，李浩，陈超　译
金融市长,作者:汉唐明月 著
金融数学,作者:奚李峰 等编著
金融学,作者:博迪　等著
草根金融,作者:王曙光 著
黄金时代,作者:王小波
白银时代,作者:王小波
教皇与银行家,作者:[美]杰克•卡希尔
智慧金融,作者:温晓岳[等]
如何撰写并发表英文经济学论文/社会科学研究方法系列,作者:朱迪•M.佩雷拉
战略金融,作者:高长春 编著
金融之王,作者:（美）艾哈迈德　著，巴曙松，李胜利　等译
银行家的游戏——危害人类的金融战,作者:[美]斯蒂芬•兰德曼（Stephen Lendman）
走向世界的银行家,作者:威廉·罗兹
世界银行家,作者:（美）塞巴斯蒂安·马拉比　著；李莉　译
时间,作者:（英）N・M・威尔斯 (著) 徐继成(译)
银行家,作者:[美] 马丁·迈耶 (著) 杨敬年(译)
时间,作者:
时间管理,作者:（德）赛韦特 著，王波 译
时间机器,作者:[英] 赫·乔·韦尔斯 (著) 范与中(译)
13个银行家,作者:（美）约翰逊，郭庾信　著
时间管理,作者:杰弗里・迈耶 北京燕清联合传媒管理咨询中心 (著) 北京燕清联合传媒管理咨询中心(译)
时间机器,作者:（英）威尔斯　著，吴天娇　译
中国经济体制改革的国际比较与借鉴（中国经济体制改革研究丛书）,作者:彭森　等著
金融学,作者:(美)博迪，(美)莫顿 著 伊志宏等 译
莫泊桑中短篇小说精选,作者:[法] 莫泊桑
穆罕默德和查理曼,作者:(比)亨利·皮朗等
金融数学,作者:孟生旺　编著
金融数学,作者:（英）巴克斯特，（英）伦尼 著
金融建模,作者:杜亚斌　著
金融迷宫,作者:（美）克里兹曼 著，燕清联合 译
金融砥柱,作者:江晓美　著
金融奇才,作者:江晓美　著
金融宰相,作者:江晓美　著
金融工程,作者:（美）博蒙特　著，叶永刚　等译
金融资本,作者:(德)鲁道夫·希法亭 (著) 福民 等(译)
金融工程,作者:黄俊立，余维彬，张正鑫 著
金融道,作者:周时奋，陈琳 著
中国近代史,作者:吕思勉
中国礼制史.魏晋南北朝卷,作者:陈戍国 著
光荣属于希腊,作者:【英】斯托巴特 (著) 史国荣(译)
金融奇谋,作者:江晓美　著
英国史. Ⅱ, 安茹王朝、兰开斯特王朝、约克王朝,作者:David Hume
中国智慧,作者:易中天 著
草样青春,作者:拾荒1号著
社会学家何为？,作者:【美】马蒂厄·德福勒姆 (著) 刘阳(译)
一本书读懂日本史,作者:王光波　著
中国人的生命精神,作者:徐复观 著，胡晓明，王守雪 编
革命逸史上中下,作者:冯自由　著
中国的世界精神,作者:徐复观
宋美龄传,作者:(美)汉娜·帕库拉
中国礼制史.宋辽金夏卷,作者:陈戍国 著
信任社會,作者:阿蘭．佩雷菲特
重建家园,作者:钱理群
国文国史三十年 （1）,作者:孔庆东
弯曲的旅行,作者:（美）兰道尔　著，窦旭霞　译
爱因斯坦传,作者:(德)阿尔布雷希特·弗尔辛
微历史,作者:路卫兵
清日战争,作者:宗泽亚
石油!石油!,作者:（意）毛杰里　著
中国隐性权力调查,作者:李松 著
南渡北归（第三部）,作者:岳南
发展的受害者,作者:【美】约翰·博德利 (著) 李旺旺(译)
白金帝国,作者:韩炯等
人性的弱点全集,作者:[美] 戴尔·卡耐基
沙皇霸业,作者:葛新生
大清皇室的龙凤梦,作者:李瑞芳
百代家国,作者:孙伟珍
C形包围,作者:戴旭
审判美国,作者:李敖 著
大师趣闻,作者:张世林 编
罗马帝国衰亡史,作者:（英）吉本（Gibbon，E.）
德川家康1,作者:山冈庄八
北大熏习录,作者:白华文 著
史学九章,作者:汪荣祖
袁来如此,作者:汤伏祥　著
说春秋之四天下大乱,作者:贾志刚 著
英国史I,作者:(英)休谟
中华民国史,作者:史鉴 著
跟哥哥去留学,作者:任悦　著
朱镕基讲话实录(全四卷),作者:《朱镕基讲话实录》编辑组
贾志刚说春秋之七孔子世家,作者:贾志刚 著
人有人的用处,作者:（美）维纳　著，陈步　译
说春秋之六 圣贤本色,作者:贾志刚　著
失踪者,作者:[奥] 弗朗茨·卡夫卡
诉讼,作者:[奥地利] 弗朗茨·卡夫卡
近代中国史纲,作者:郭廷以
马克思传,作者:[英]戴维•麦克莱伦
胡适书信选,作者:胡适
历史看得见．中国史纲,作者:张荫麟著
化學哲學新體系,作者:道爾頓
行为主义,作者:[美] 约翰·布鲁德斯·华生
居里夫人文选,作者:（法）玛丽·居里 著，胡圣荣，周荃 译，王鸣阳 校
重寻胡适历程,作者:余英时
中国经济转变100问,作者:中央人民广播电台经济之声　编
中國禮制史 : 秦漢卷,作者:陳戌國
中国礼制史.隋唐五代卷,作者:陈戍国 著
中国礼制史.元明清卷,作者:陈戍国 著
中国近代史,作者:陈恭禄
在北大听讲座（第18辑）,作者:文池
美的历程,作者:李泽厚 著 傅敏 编
大师绝响,作者:张世林 编
清华历史讲堂三编,作者:清华大学历史系、三联书店编辑部合编
宏观经济学：现代观点,作者:（美）巴罗 著，沈志彦 等译
中国古典文化大系．第一辑，左传译注,作者:(春秋)左丘明著
政治經濟學概論,作者:薩伊
中国古典文化大系．第二辑，元曲三百首注释,作者:素芹注释
策略,作者:（美）沃森　著，费方域　等译
